"Date(UTC)","Value"
"6/8/2020 1:46:00 AM","102091"
"6/8/2020 1:47:00 AM","101602"
"6/8/2020 1:48:00 AM","101348"
"6/8/2020 1:49:00 AM","101535"
"6/8/2020 1:50:00 AM","101496"
"6/8/2020 1:51:00 AM","101308"
"6/8/2020 1:52:00 AM","101379"
"6/8/2020 1:53:00 AM","101794"
"6/8/2020 1:54:00 AM","101638"
"6/8/2020 1:55:00 AM","101776"
"6/8/2020 1:56:00 AM","101333"
"6/8/2020 1:57:00 AM","101425"
"6/8/2020 1:58:00 AM","101362"
"6/8/2020 1:59:00 AM","101833"
"6/8/2020 2:00:00 AM","102065"
"6/8/2020 2:01:00 AM","102028"
"6/8/2020 2:02:00 AM","101707"
"6/8/2020 2:03:00 AM","102486"
"6/8/2020 2:04:00 AM","102242"
"6/8/2020 2:05:00 AM","101747"
"6/8/2020 2:06:00 AM","101669"
"6/8/2020 2:07:00 AM","101697"
"6/8/2020 2:08:00 AM","101540"
"6/8/2020 2:09:00 AM","101485"
"6/8/2020 2:10:00 AM","101466"
"6/8/2020 2:11:00 AM","101805"
"6/8/2020 2:12:00 AM","102006"
"6/8/2020 2:13:00 AM","102323"
"6/8/2020 2:14:00 AM","102199"
"6/8/2020 2:15:00 AM","102466"
"6/8/2020 2:16:00 AM","102316"
"6/8/2020 2:17:00 AM","102448"
"6/8/2020 2:18:00 AM","101847"
"6/8/2020 2:19:00 AM","101851"
"6/8/2020 2:20:00 AM","101844"
"6/8/2020 2:21:00 AM","101743"
"6/8/2020 2:22:00 AM","101914"
"6/8/2020 2:23:00 AM","101819"
"6/8/2020 2:24:00 AM","101532"
"6/8/2020 2:25:00 AM","102047"
"6/8/2020 2:26:00 AM","102287"
"6/8/2020 2:27:00 AM","102251"
"6/8/2020 2:28:00 AM","102389"
"6/8/2020 2:29:00 AM","102853"
"6/8/2020 2:30:00 AM","102902"
"6/8/2020 2:31:00 AM","102664"
"6/8/2020 2:32:00 AM","102677"
"6/8/2020 2:33:00 AM","102669"
"6/8/2020 2:34:00 AM","102389"
"6/8/2020 2:35:00 AM","102412"
"6/8/2020 2:36:00 AM","102452"
"6/8/2020 2:37:00 AM","102221"
"6/8/2020 2:38:00 AM","102321"
"6/8/2020 2:39:00 AM","102100"
"6/8/2020 2:40:00 AM","102488"
"6/8/2020 2:41:00 AM","102306"
"6/8/2020 2:42:00 AM","102150"
"6/8/2020 2:43:00 AM","102489"
"6/8/2020 2:44:00 AM","102495"
"6/8/2020 2:45:00 AM","102512"
"6/8/2020 2:46:00 AM","102560"
"6/8/2020 2:47:00 AM","102960"
"6/8/2020 2:48:00 AM","103193"
"6/8/2020 2:49:00 AM","102845"
"6/8/2020 2:50:00 AM","102766"
"6/8/2020 2:51:00 AM","103556"
"6/8/2020 2:52:00 AM","104277"
"6/8/2020 2:53:00 AM","103787"
"6/8/2020 2:54:00 AM","103983"
"6/8/2020 2:55:00 AM","103920"
"6/8/2020 2:56:00 AM","104049"
"6/8/2020 2:57:00 AM","103823"
"6/8/2020 2:58:00 AM","103686"
"6/8/2020 2:59:00 AM","103695"
"6/8/2020 3:00:00 AM","103997"
"6/8/2020 3:01:00 AM","104011"
"6/8/2020 3:02:00 AM","104488"
"6/8/2020 3:03:00 AM","104007"
"6/8/2020 3:04:00 AM","103843"
"6/8/2020 3:05:00 AM","104216"
"6/8/2020 3:06:00 AM","103631"
"6/8/2020 3:07:00 AM","103558"
"6/8/2020 3:08:00 AM","103512"
"6/8/2020 3:09:00 AM","103421"
"6/8/2020 3:10:00 AM","103682"
"6/8/2020 3:11:00 AM","103657"
"6/8/2020 3:12:00 AM","103857"
"6/8/2020 3:13:00 AM","103399"
"6/8/2020 3:14:00 AM","103735"
"6/8/2020 3:15:00 AM","103478"
"6/8/2020 3:16:00 AM","103203"
"6/8/2020 3:17:00 AM","103540"
"6/8/2020 3:18:00 AM","103170"
"6/8/2020 3:19:00 AM","103399"
"6/8/2020 3:20:00 AM","104018"
"6/8/2020 3:21:00 AM","103851"
"6/8/2020 3:22:00 AM","103892"
"6/8/2020 3:23:00 AM","103787"
"6/8/2020 3:24:00 AM","103865"
"6/8/2020 3:25:00 AM","100652"
"6/8/2020 3:26:00 AM","99322"
"6/8/2020 3:27:00 AM","99885"
"6/8/2020 3:28:00 AM","99669"
"6/8/2020 3:29:00 AM","99999"
"6/8/2020 3:30:00 AM","100555"
"6/8/2020 3:31:00 AM","100763"
"6/8/2020 3:32:00 AM","100654"
"6/8/2020 3:33:00 AM","100620"
"6/8/2020 3:34:00 AM","100918"
"6/8/2020 3:35:00 AM","100631"
"6/8/2020 3:36:00 AM","100410"
"6/8/2020 3:37:00 AM","100597"
"6/8/2020 3:38:00 AM","100378"
"6/8/2020 3:39:00 AM","100340"
"6/8/2020 3:40:00 AM","100754"
"6/8/2020 3:41:00 AM","101304"
"6/8/2020 3:42:00 AM","101506"
"6/8/2020 3:43:00 AM","101326"
"6/8/2020 3:44:00 AM","100461"
"6/8/2020 3:45:00 AM","100966"
"6/8/2020 3:46:00 AM","100357"
"6/8/2020 3:47:00 AM","100530"
"6/8/2020 3:48:00 AM","100532"
"6/8/2020 3:49:00 AM","100277"
"6/8/2020 3:50:00 AM","100148"
"6/8/2020 3:51:00 AM","101154"
"6/8/2020 3:52:00 AM","101023"
"6/8/2020 3:53:00 AM","100772"
"6/8/2020 3:54:00 AM","101097"
"6/8/2020 3:55:00 AM","101053"
"6/8/2020 3:56:00 AM","100959"
"6/8/2020 3:57:00 AM","100816"
"6/8/2020 3:58:00 AM","100676"
"6/8/2020 3:59:00 AM","101198"
"6/8/2020 4:00:00 AM","101580"
"6/8/2020 4:01:00 AM","101853"
"6/8/2020 4:02:00 AM","101924"
"6/8/2020 4:03:00 AM","102027"
"6/8/2020 4:04:00 AM","102036"
"6/8/2020 4:05:00 AM","101871"
"6/8/2020 4:06:00 AM","102037"
"6/8/2020 4:07:00 AM","102445"
"6/8/2020 4:08:00 AM","102617"
"6/8/2020 4:09:00 AM","102618"
"6/8/2020 4:10:00 AM","102411"
"6/8/2020 4:11:00 AM","102538"
"6/8/2020 4:12:00 AM","102038"
"6/8/2020 4:13:00 AM","102244"
"6/8/2020 4:14:00 AM","102141"
"6/8/2020 4:15:00 AM","101719"
"6/8/2020 4:16:00 AM","101818"
"6/8/2020 4:17:00 AM","101899"
"6/8/2020 4:18:00 AM","102061"
"6/8/2020 4:19:00 AM","101913"
"6/8/2020 4:20:00 AM","102170"
"6/8/2020 4:21:00 AM","102061"
"6/8/2020 4:22:00 AM","102432"
"6/8/2020 4:23:00 AM","102587"
"6/8/2020 4:24:00 AM","102526"
"6/8/2020 4:25:00 AM","102502"
"6/8/2020 4:26:00 AM","102293"
"6/8/2020 4:27:00 AM","102640"
"6/8/2020 4:28:00 AM","102726"
"6/8/2020 4:29:00 AM","103011"
"6/8/2020 4:30:00 AM","102843"
"6/8/2020 4:31:00 AM","102849"
"6/8/2020 4:32:00 AM","102426"
"6/8/2020 4:33:00 AM","102368"
"6/8/2020 4:34:00 AM","102302"
"6/8/2020 4:35:00 AM","102466"
"6/8/2020 4:36:00 AM","102400"
"6/8/2020 4:37:00 AM","103126"
"6/8/2020 4:38:00 AM","103634"
"6/8/2020 4:39:00 AM","103666"
"6/8/2020 4:40:00 AM","103753"
"6/8/2020 4:41:00 AM","103792"
"6/8/2020 4:42:00 AM","103655"
"6/8/2020 4:43:00 AM","103955"
"6/8/2020 4:44:00 AM","103936"
"6/8/2020 4:45:00 AM","103707"
"6/8/2020 4:46:00 AM","103521"
"6/8/2020 4:47:00 AM","103214"
"6/8/2020 4:48:00 AM","103355"
"6/8/2020 4:49:00 AM","103377"
"6/8/2020 4:50:00 AM","103231"
"6/8/2020 4:51:00 AM","103262"
"6/8/2020 4:52:00 AM","103497"
"6/8/2020 4:53:00 AM","103227"
"6/8/2020 4:54:00 AM","103236"
"6/8/2020 4:55:00 AM","103331"
"6/8/2020 4:56:00 AM","103242"
"6/8/2020 4:57:00 AM","103174"
"6/8/2020 4:58:00 AM","103120"
"6/8/2020 4:59:00 AM","103132"
"6/8/2020 5:00:00 AM","103515"
"6/8/2020 5:01:00 AM","104003"
"6/8/2020 5:02:00 AM","104172"
"6/8/2020 5:03:00 AM","104057"
"6/8/2020 5:04:00 AM","103843"
"6/8/2020 5:05:00 AM","103452"
"6/8/2020 5:06:00 AM","103561"
"6/8/2020 5:07:00 AM","103696"
"6/8/2020 5:08:00 AM","103916"
"6/8/2020 5:09:00 AM","103891"
"6/8/2020 5:10:00 AM","103831"
"6/8/2020 5:11:00 AM","103695"
"6/8/2020 5:12:00 AM","104367"
"6/8/2020 5:13:00 AM","104422"
"6/8/2020 5:14:00 AM","104423"
"6/8/2020 5:15:00 AM","104565"
"6/8/2020 5:16:00 AM","104219"
"6/8/2020 5:17:00 AM","103747"
"6/8/2020 5:18:00 AM","103450"
"6/8/2020 5:19:00 AM","103178"
"6/8/2020 5:20:00 AM","103067"
"6/8/2020 5:21:00 AM","103619"
"6/8/2020 5:22:00 AM","103793"
"6/8/2020 5:23:00 AM","103377"
"6/8/2020 5:24:00 AM","103192"
"6/8/2020 5:25:00 AM","103183"
"6/8/2020 5:26:00 AM","102864"
"6/8/2020 5:27:00 AM","103311"
"6/8/2020 5:28:00 AM","103438"
"6/8/2020 5:29:00 AM","103115"
"6/8/2020 5:30:00 AM","103349"
"6/8/2020 5:31:00 AM","102869"
"6/8/2020 5:32:00 AM","102926"
"6/8/2020 5:33:00 AM","102638"
"6/8/2020 5:34:00 AM","103187"
"6/8/2020 5:35:00 AM","103018"
"6/8/2020 5:36:00 AM","102957"
"6/8/2020 5:37:00 AM","102749"
"6/8/2020 5:38:00 AM","102935"
"6/8/2020 5:39:00 AM","103011"
"6/8/2020 5:40:00 AM","102783"
"6/8/2020 5:41:00 AM","103035"
"6/8/2020 5:42:00 AM","103072"
"6/8/2020 5:43:00 AM","103290"
"6/8/2020 5:44:00 AM","103118"
"6/8/2020 5:45:00 AM","101571"
"6/8/2020 5:47:00 AM","98812"
"6/8/2020 5:48:00 AM","98644"
"6/8/2020 5:49:00 AM","98762"
"6/8/2020 5:50:00 AM","98840"
"6/8/2020 5:51:00 AM","99138"
"6/8/2020 5:52:00 AM","99479"
"6/8/2020 5:53:00 AM","99490"
"6/8/2020 5:54:00 AM","99335"
"6/8/2020 5:55:00 AM","99436"
"6/8/2020 5:56:00 AM","99846"
"6/8/2020 5:57:00 AM","100185"
"6/8/2020 5:58:00 AM","100577"
"6/8/2020 5:59:00 AM","100239"
"6/8/2020 6:00:00 AM","100334"
"6/8/2020 6:01:00 AM","100859"
"6/8/2020 6:02:00 AM","101171"
"6/8/2020 6:03:00 AM","101356"
"6/8/2020 6:04:00 AM","101390"
"6/8/2020 6:05:00 AM","101604"
"6/8/2020 6:06:00 AM","101530"
"6/8/2020 6:07:00 AM","101235"
"6/8/2020 6:08:00 AM","101213"
"6/8/2020 6:09:00 AM","100957"
"6/8/2020 6:10:00 AM","100758"
"6/8/2020 6:11:00 AM","100631"
"6/8/2020 6:12:00 AM","100790"
"6/8/2020 6:13:00 AM","100722"
"6/8/2020 6:14:00 AM","100892"
"6/8/2020 6:15:00 AM","100905"
"6/8/2020 6:16:00 AM","100915"
"6/8/2020 6:17:00 AM","100923"
"6/8/2020 6:18:00 AM","100512"
"6/8/2020 6:19:00 AM","100808"
"6/8/2020 6:20:00 AM","100800"
"6/8/2020 6:21:00 AM","100663"
"6/8/2020 6:22:00 AM","100388"
"6/8/2020 6:23:00 AM","100619"
"6/8/2020 6:24:00 AM","100495"
"6/8/2020 6:25:00 AM","100670"
"6/8/2020 6:26:00 AM","100711"
"6/8/2020 6:27:00 AM","100791"
"6/8/2020 6:28:00 AM","100593"
"6/8/2020 6:29:00 AM","101009"
"6/8/2020 6:30:00 AM","100976"
"6/8/2020 6:31:00 AM","100798"
"6/8/2020 6:32:00 AM","100884"
"6/8/2020 6:33:00 AM","100816"
"6/8/2020 6:34:00 AM","100863"
"6/8/2020 6:35:00 AM","100799"
"6/8/2020 6:36:00 AM","100811"
"6/8/2020 6:37:00 AM","100697"
"6/8/2020 6:38:00 AM","100962"
"6/8/2020 6:39:00 AM","101076"
"6/8/2020 6:40:00 AM","101035"
"6/8/2020 6:41:00 AM","101174"
"6/8/2020 6:42:00 AM","101145"
"6/8/2020 6:43:00 AM","101468"
"6/8/2020 6:44:00 AM","101667"
"6/8/2020 6:45:00 AM","101419"
"6/8/2020 6:46:00 AM","101364"
"6/8/2020 6:47:00 AM","101584"
"6/8/2020 6:48:00 AM","101602"
"6/8/2020 6:49:00 AM","101587"
"6/8/2020 6:50:00 AM","101731"
"6/8/2020 6:51:00 AM","101878"
"6/8/2020 6:52:00 AM","101545"
"6/8/2020 6:53:00 AM","101652"
"6/8/2020 6:54:00 AM","101548"
"6/8/2020 6:55:00 AM","101781"
"6/8/2020 6:56:00 AM","102037"
"6/8/2020 6:57:00 AM","102160"
"6/8/2020 6:58:00 AM","102048"
"6/8/2020 6:59:00 AM","102081"
"6/8/2020 7:00:00 AM","102056"
"6/8/2020 7:01:00 AM","101834"
"6/8/2020 7:02:00 AM","101731"
"6/8/2020 7:03:00 AM","101878"
"6/8/2020 7:04:00 AM","101892"
"6/8/2020 7:05:00 AM","102179"
"6/8/2020 7:06:00 AM","101850"
"6/8/2020 7:07:00 AM","102186"
"6/8/2020 7:08:00 AM","102130"
"6/8/2020 7:09:00 AM","102665"
"6/8/2020 7:10:00 AM","102951"
"6/8/2020 7:11:00 AM","102932"
"6/8/2020 7:12:00 AM","103199"
"6/8/2020 7:13:00 AM","103478"
"6/8/2020 7:14:00 AM","103451"
"6/8/2020 7:15:00 AM","103933"
"6/8/2020 7:16:00 AM","103923"
"6/8/2020 7:17:00 AM","103648"
"6/8/2020 7:18:00 AM","103587"
"6/8/2020 7:19:00 AM","103684"
"6/8/2020 7:20:00 AM","103435"
"6/8/2020 7:21:00 AM","103507"
"6/8/2020 7:22:00 AM","103315"
"6/8/2020 7:23:00 AM","102546"
"6/8/2020 7:24:00 AM","102845"
"6/8/2020 7:25:00 AM","103047"
"6/8/2020 7:26:00 AM","102938"
"6/8/2020 7:27:00 AM","102985"
"6/8/2020 7:28:00 AM","103238"
"6/8/2020 7:29:00 AM","102721"
"6/8/2020 7:30:00 AM","103066"
"6/8/2020 7:31:00 AM","103360"
"6/8/2020 7:32:00 AM","103003"
"6/8/2020 7:33:00 AM","102396"
"6/8/2020 7:34:00 AM","102660"
"6/8/2020 7:35:00 AM","102267"
"6/8/2020 7:36:00 AM","103357"
"6/8/2020 7:37:00 AM","103593"
"6/8/2020 7:38:00 AM","103961"
"6/8/2020 7:39:00 AM","104076"
"6/8/2020 7:40:00 AM","103845"
"6/8/2020 7:41:00 AM","103654"
"6/8/2020 7:42:00 AM","103094"
"6/8/2020 7:43:00 AM","102952"
"6/8/2020 7:44:00 AM","103425"
"6/8/2020 7:45:00 AM","103011"
"6/8/2020 7:46:00 AM","103353"
"6/8/2020 7:47:00 AM","103587"
"6/8/2020 7:48:00 AM","103639"
"6/8/2020 7:49:00 AM","103544"
"6/8/2020 7:50:00 AM","103774"
"6/8/2020 7:51:00 AM","103633"
"6/8/2020 7:52:00 AM","103274"
"6/8/2020 7:53:00 AM","103446"
"6/8/2020 7:54:00 AM","103514"
"6/8/2020 7:55:00 AM","103930"
"6/8/2020 7:56:00 AM","103939"
"6/8/2020 7:57:00 AM","103697"
"6/8/2020 7:58:00 AM","103835"
"6/8/2020 7:59:00 AM","103822"
"6/8/2020 8:00:00 AM","103792"
"6/8/2020 8:01:00 AM","103847"
"6/8/2020 8:02:00 AM","104290"
"6/8/2020 8:03:00 AM","104131"
"6/8/2020 8:04:00 AM","104041"
"6/8/2020 8:05:00 AM","100992"
"6/8/2020 8:06:00 AM","99722"
"6/8/2020 8:07:00 AM","99657"
"6/8/2020 8:08:00 AM","99674"
"6/8/2020 8:09:00 AM","99354"
"6/8/2020 8:10:00 AM","99784"
"6/8/2020 8:11:00 AM","100130"
"6/8/2020 8:12:00 AM","99916"
"6/8/2020 8:13:00 AM","100213"
"6/8/2020 8:14:00 AM","100439"
"6/8/2020 8:15:00 AM","100546"
"6/8/2020 8:16:00 AM","100630"
"6/8/2020 8:17:00 AM","100426"
"6/8/2020 8:18:00 AM","100476"
"6/8/2020 8:19:00 AM","100786"
"6/8/2020 8:20:00 AM","100910"
"6/8/2020 8:21:00 AM","100817"
"6/8/2020 8:22:00 AM","100902"
"6/8/2020 8:23:00 AM","100884"
"6/8/2020 8:24:00 AM","100785"
"6/8/2020 8:25:00 AM","100970"
"6/8/2020 8:26:00 AM","101400"
"6/8/2020 8:27:00 AM","101154"
"6/8/2020 8:28:00 AM","101228"
"6/8/2020 8:29:00 AM","101372"
"6/8/2020 8:30:00 AM","101252"
"6/8/2020 8:31:00 AM","101565"
"6/8/2020 8:32:00 AM","101451"
"6/8/2020 8:33:00 AM","102004"
"6/8/2020 8:34:00 AM","102274"
"6/8/2020 8:35:00 AM","101982"
"6/8/2020 8:36:00 AM","101520"
"6/8/2020 8:37:00 AM","101286"
"6/8/2020 8:38:00 AM","101702"
"6/8/2020 8:39:00 AM","102085"
"6/8/2020 8:40:00 AM","101840"
"6/8/2020 8:41:00 AM","102752"
"6/8/2020 8:42:00 AM","102894"
"6/8/2020 8:43:00 AM","103021"
"6/8/2020 8:44:00 AM","102665"
"6/8/2020 8:45:00 AM","102815"
"6/8/2020 8:46:00 AM","102741"
"6/8/2020 8:47:00 AM","102426"
"6/8/2020 8:48:00 AM","102546"
"6/8/2020 8:49:00 AM","102294"
"6/8/2020 8:50:00 AM","102700"
"6/8/2020 8:51:00 AM","102550"
"6/8/2020 8:52:00 AM","102764"
"6/8/2020 8:53:00 AM","103346"
"6/8/2020 8:54:00 AM","103200"
"6/8/2020 8:55:00 AM","103768"
"6/8/2020 8:56:00 AM","103444"
"6/8/2020 8:57:00 AM","103593"
"6/8/2020 8:58:00 AM","103467"
"6/8/2020 8:59:00 AM","103346"
"6/8/2020 9:00:00 AM","103905"
"6/8/2020 9:01:00 AM","104274"
"6/8/2020 9:02:00 AM","105062"
"6/8/2020 9:03:00 AM","105350"
"6/8/2020 9:04:00 AM","104905"
"6/8/2020 9:05:00 AM","104853"
"6/8/2020 9:06:00 AM","104583"
"6/8/2020 9:07:00 AM","104660"
"6/8/2020 9:08:00 AM","104951"
"6/8/2020 9:09:00 AM","104903"
"6/8/2020 9:10:00 AM","105034"
"6/8/2020 9:11:00 AM","105512"
"6/8/2020 9:12:00 AM","105285"
"6/8/2020 9:13:00 AM","105580"
"6/8/2020 9:14:00 AM","105124"
"6/8/2020 9:15:00 AM","105087"
"6/8/2020 9:16:00 AM","105075"
"6/8/2020 9:17:00 AM","104935"
"6/8/2020 9:18:00 AM","104662"
"6/8/2020 9:19:00 AM","104062"
"6/8/2020 9:20:00 AM","103678"
"6/8/2020 9:21:00 AM","104150"
"6/8/2020 9:22:00 AM","104362"
"6/8/2020 9:23:00 AM","104137"
"6/8/2020 9:24:00 AM","104428"
"6/8/2020 9:25:00 AM","104387"
"6/8/2020 9:26:00 AM","104044"
"6/8/2020 9:27:00 AM","104489"
"6/8/2020 9:28:00 AM","103963"
"6/8/2020 9:29:00 AM","103075"
"6/8/2020 9:30:00 AM","102671"
"6/8/2020 9:31:00 AM","102598"
"6/8/2020 9:32:00 AM","102700"
"6/8/2020 9:33:00 AM","102474"
"6/8/2020 9:34:00 AM","103229"
"6/8/2020 9:35:00 AM","103618"
"6/8/2020 9:36:00 AM","103313"
"6/8/2020 9:37:00 AM","103014"
"6/8/2020 9:38:00 AM","103148"
"6/8/2020 9:39:00 AM","103216"
"6/8/2020 9:40:00 AM","103235"
"6/8/2020 9:41:00 AM","102972"
"6/8/2020 9:42:00 AM","104235"
"6/8/2020 9:43:00 AM","104919"
"6/8/2020 9:44:00 AM","105147"
"6/8/2020 9:45:00 AM","105373"
"6/8/2020 9:46:00 AM","105591"
"6/8/2020 9:47:00 AM","105718"
"6/8/2020 9:48:00 AM","105555"
"6/8/2020 9:49:00 AM","105174"
"6/8/2020 9:50:00 AM","105420"
"6/8/2020 9:51:00 AM","106040"
"6/8/2020 9:52:00 AM","105558"
"6/8/2020 9:53:00 AM","105156"
"6/8/2020 9:54:00 AM","105038"
"6/8/2020 9:55:00 AM","105049"
"6/8/2020 9:56:00 AM","104975"
"6/8/2020 9:57:00 AM","105168"
"6/8/2020 9:58:00 AM","105068"
"6/8/2020 9:59:00 AM","105173"
"6/8/2020 10:00:00 AM","105821"
"6/8/2020 10:01:00 AM","105676"
"6/8/2020 10:02:00 AM","105994"
"6/8/2020 10:03:00 AM","106383"
"6/8/2020 10:04:00 AM","106244"
"6/8/2020 10:05:00 AM","106266"
"6/8/2020 10:06:00 AM","105970"
"6/8/2020 10:07:00 AM","106402"
"6/8/2020 10:08:00 AM","106221"
"6/8/2020 10:09:00 AM","105808"
"6/8/2020 10:10:00 AM","105990"
"6/8/2020 10:11:00 AM","105779"
"6/8/2020 10:12:00 AM","106128"
"6/8/2020 10:13:00 AM","106365"
"6/8/2020 10:14:00 AM","105685"
"6/8/2020 10:15:00 AM","106039"
"6/8/2020 10:16:00 AM","106148"
"6/8/2020 10:17:00 AM","105899"
"6/8/2020 10:18:00 AM","105911"
"6/8/2020 10:19:00 AM","105851"
"6/8/2020 10:20:00 AM","106103"
"6/8/2020 10:21:00 AM","105812"
"6/8/2020 10:22:00 AM","105787"
"6/8/2020 10:23:00 AM","105381"
"6/8/2020 10:24:00 AM","106001"
"6/8/2020 10:25:00 AM","106032"
"6/8/2020 10:26:00 AM","101840"
"6/8/2020 10:27:00 AM","100258"
"6/8/2020 10:28:00 AM","100263"
"6/8/2020 10:29:00 AM","100249"
"6/8/2020 10:30:00 AM","100144"
"6/8/2020 10:31:00 AM","100160"
"6/8/2020 10:32:00 AM","100031"
"6/8/2020 10:33:00 AM","100457"
"6/8/2020 10:34:00 AM","100744"
"6/8/2020 10:35:00 AM","101330"
"6/8/2020 10:36:00 AM","101270"
"6/8/2020 10:37:00 AM","101392"
"6/8/2020 10:38:00 AM","101097"
"6/8/2020 10:39:00 AM","101233"
"6/8/2020 10:40:00 AM","101161"
"6/8/2020 10:41:00 AM","101072"
"6/8/2020 10:42:00 AM","101050"
"6/8/2020 10:43:00 AM","100978"
"6/8/2020 10:44:00 AM","100871"
"6/8/2020 10:45:00 AM","101048"
"6/8/2020 10:46:00 AM","100922"
"6/8/2020 10:47:00 AM","100920"
"6/8/2020 10:48:00 AM","101470"
"6/8/2020 10:49:00 AM","101481"
"6/8/2020 10:50:00 AM","101654"
"6/8/2020 10:51:00 AM","101951"
"6/8/2020 10:52:00 AM","101687"
"6/8/2020 10:53:00 AM","101356"
"6/8/2020 10:54:00 AM","101313"
"6/8/2020 10:55:00 AM","101455"
"6/8/2020 10:56:00 AM","101356"
"6/8/2020 10:57:00 AM","101559"
"6/8/2020 10:58:00 AM","101642"
"6/8/2020 10:59:00 AM","101852"
"6/8/2020 11:00:00 AM","102112"
"6/8/2020 11:01:00 AM","102535"
"6/8/2020 11:02:00 AM","102440"
"6/8/2020 11:03:00 AM","102323"
"6/8/2020 11:04:00 AM","102607"
"6/8/2020 11:05:00 AM","102687"
"6/8/2020 11:06:00 AM","102388"
"6/8/2020 11:07:00 AM","102249"
"6/8/2020 11:08:00 AM","101724"
"6/8/2020 11:09:00 AM","101936"
"6/8/2020 11:10:00 AM","101739"
"6/8/2020 11:11:00 AM","101963"
"6/8/2020 11:12:00 AM","101985"
"6/8/2020 11:13:00 AM","102054"
"6/8/2020 11:14:00 AM","102306"
"6/8/2020 11:15:00 AM","102027"
"6/8/2020 11:16:00 AM","102937"
"6/8/2020 11:17:00 AM","102785"
"6/8/2020 11:18:00 AM","102589"
"6/8/2020 11:19:00 AM","102621"
"6/8/2020 11:20:00 AM","102130"
"6/8/2020 11:21:00 AM","102188"
"6/8/2020 11:22:00 AM","102141"
"6/8/2020 11:23:00 AM","101977"
"6/8/2020 11:24:00 AM","101897"
"6/8/2020 11:25:00 AM","102054"
"6/8/2020 11:26:00 AM","102041"
"6/8/2020 11:27:00 AM","102001"
"6/8/2020 11:28:00 AM","101974"
"6/8/2020 11:29:00 AM","101796"
"6/8/2020 11:30:00 AM","102107"
"6/8/2020 11:31:00 AM","101964"
"6/8/2020 11:32:00 AM","101735"
"6/8/2020 11:33:00 AM","101661"
"6/8/2020 11:34:00 AM","102166"
"6/8/2020 11:35:00 AM","102016"
"6/8/2020 11:36:00 AM","102250"
"6/8/2020 11:38:00 AM","102068"
"6/8/2020 11:39:00 AM","102452"
"6/8/2020 11:40:00 AM","102439"
"6/8/2020 11:41:00 AM","102223"
"6/8/2020 11:42:00 AM","102283"
"6/8/2020 11:43:00 AM","102479"
"6/8/2020 11:44:00 AM","102752"
"6/8/2020 11:45:00 AM","102907"
"6/8/2020 11:46:00 AM","102561"
"6/8/2020 11:47:00 AM","102720"
"6/8/2020 11:48:00 AM","102916"
"6/8/2020 11:49:00 AM","102668"
"6/8/2020 11:50:00 AM","102547"
"6/8/2020 11:51:00 AM","102904"
"6/8/2020 11:52:00 AM","103360"
"6/8/2020 11:53:00 AM","103165"
"6/8/2020 11:54:00 AM","103167"
"6/8/2020 11:55:00 AM","103655"
"6/8/2020 11:56:00 AM","103185"
"6/8/2020 11:57:00 AM","103135"
"6/8/2020 11:58:00 AM","103051"
"6/8/2020 11:59:00 AM","103162"
"6/8/2020 12:00:00 PM","103321"
"6/8/2020 12:01:00 PM","103887"
"6/8/2020 12:02:00 PM","104130"
"6/8/2020 12:03:00 PM","104238"
"6/8/2020 12:04:00 PM","103988"
"6/8/2020 12:05:00 PM","103740"
"6/8/2020 12:06:00 PM","103020"
"6/8/2020 12:07:00 PM","103077"
"6/8/2020 12:08:00 PM","103088"
"6/8/2020 12:09:00 PM","102956"
"6/8/2020 12:10:00 PM","103283"
"6/8/2020 12:11:00 PM","103209"
"6/8/2020 12:12:00 PM","103416"
"6/8/2020 12:13:00 PM","103205"
"6/8/2020 12:14:00 PM","103290"
"6/8/2020 12:15:00 PM","103277"
"6/8/2020 12:16:00 PM","103014"
"6/8/2020 12:17:00 PM","103144"
"6/8/2020 12:18:00 PM","102963"
"6/8/2020 12:19:00 PM","103236"
"6/8/2020 12:20:00 PM","103031"
"6/8/2020 12:21:00 PM","103280"
"6/8/2020 12:22:00 PM","103271"
"6/8/2020 12:23:00 PM","103293"
"6/8/2020 12:24:00 PM","103708"
"6/8/2020 12:25:00 PM","103689"
"6/8/2020 12:26:00 PM","103583"
"6/8/2020 12:27:00 PM","103172"
"6/8/2020 12:28:00 PM","103328"
"6/8/2020 12:29:00 PM","103324"
"6/8/2020 12:30:00 PM","103057"
"6/8/2020 12:31:00 PM","103127"
"6/8/2020 12:32:00 PM","103122"
"6/8/2020 12:33:00 PM","102929"
"6/8/2020 12:34:00 PM","103232"
"6/8/2020 12:35:00 PM","103143"
"6/8/2020 12:36:00 PM","103470"
"6/8/2020 12:37:00 PM","103249"
"6/8/2020 12:38:00 PM","103506"
"6/8/2020 12:39:00 PM","103281"
"6/8/2020 12:40:00 PM","103810"
"6/8/2020 12:41:00 PM","103121"
"6/8/2020 12:42:00 PM","102980"
"6/8/2020 12:43:00 PM","103079"
"6/8/2020 12:44:00 PM","102723"
"6/8/2020 12:45:00 PM","102542"
"6/8/2020 12:46:00 PM","101750"
"6/8/2020 12:47:00 PM","98711"
"6/8/2020 12:48:00 PM","98844"
"6/8/2020 12:49:00 PM","99090"
"6/8/2020 12:50:00 PM","99131"
"6/8/2020 12:51:00 PM","99106"
"6/8/2020 12:52:00 PM","99031"
"6/8/2020 12:53:00 PM","98937"
